"","iso","year","threshold","mnninc999i","mhweal999i","w","n","currency"
"13443","RU",2017,1e+08,1178127706062.27,3954420215719.5,638583677811,991,"EUR"
"13444","RU",2017,2e+08,1178127706062.27,3954420215719.5,593506601658,692,"EUR"
"13445","RU",2017,5e+08,1178127706062.27,3954420215719.5,479715903477,299,"EUR"
"13446","RU",2017,1e+09,1178127706062.27,3954420215719.5,328499763750,82,"EUR"
"13447","RU",2017,2e+09,1178127706062.27,3954420215719.5,279459378647,44,"EUR"
"13448","RU",2017,5e+09,1178127706062.27,3954420215719.5,213511568355,22,"EUR"
"13449","RU",2017,1e+10,1178127706062.27,3954420215719.5,134551237106,10,"EUR"
"13450","RU",2017,2e+10,1178127706062.27,3954420215719.5,0,0,"EUR"
"13451","RU",2017,5e+10,1178127706062.27,3954420215719.5,0,0,"EUR"
"13452","RU",2017,1e+11,1178127706062.27,3954420215719.5,0,0,"EUR"
"13453","RU",2018,1e+05,1203960466394.11,3887817886825.47,2339513118193,6351006,"EUR"
"13454","RU",2018,2e+05,1203960466394.11,3887817886825.47,1772632974752,2210282,"EUR"
"13455","RU",2018,5e+05,1203960466394.11,3887817886825.47,1262104391293,503694,"EUR"
"13456","RU",2018,1e+06,1203960466394.11,3887817886825.47,1023384506170,148579,"EUR"
"13457","RU",2018,2e+06,1203960466394.11,3887817886825.47,887789002831,48406,"EUR"
"13458","RU",2018,5e+06,1203960466394.11,3887817886825.47,782240518498,12107,"EUR"
"13459","RU",2018,1e+07,1203960466394.11,3887817886825.47,728224654765,4202,"EUR"
"13460","RU",2018,2e+07,1203960466394.11,3887817886825.47,687385793100,1237,"EUR"
"13461","RU",2018,5e+07,1203960466394.11,3887817886825.47,684569683786,1145,"EUR"
"13462","RU",2018,1e+08,1203960466394.11,3887817886825.47,674321884234,1014,"EUR"
"13463","RU",2018,2e+08,1203960466394.11,3887817886825.47,635748701873,754,"EUR"
"13464","RU",2018,5e+08,1203960466394.11,3887817886825.47,509633605872,329,"EUR"
"13465","RU",2018,1e+09,1203960466394.11,3887817886825.47,334051818610,87,"EUR"
"13466","RU",2018,2e+09,1203960466394.11,3887817886825.47,273592249919,41,"EUR"
"13467","RU",2018,5e+09,1203960466394.11,3887817886825.47,205596404458,20,"EUR"
"13468","RU",2018,1e+10,1203960466394.11,3887817886825.47,136838463593,10,"EUR"
"13469","RU",2018,2e+10,1203960466394.11,3887817886825.47,0,0,"EUR"
"13470","RU",2018,5e+10,1203960466394.11,3887817886825.47,0,0,"EUR"
"13471","RU",2018,1e+11,1203960466394.11,3887817886825.47,0,0,"EUR"
"13472","RU",2019,1e+05,1281585734248.35,4261557644021.72,2648732639432,7263450,"EUR"
"13473","RU",2019,2e+05,1281585734248.35,4261557644021.72,2007242867840,2585508,"EUR"
"13474","RU",2019,5e+05,1281585734248.35,4261557644021.72,1418198283076,602822,"EUR"
"13475","RU",2019,1e+06,1281585734248.35,4261557644021.72,1130015996780,174534,"EUR"
"13476","RU",2019,2e+06,1281585734248.35,4261557644021.72,971117698060,56869,"EUR"
"13477","RU",2019,5e+06,1281585734248.35,4261557644021.72,846501801536,13938,"EUR"
"13478","RU",2019,1e+07,1281585734248.35,4261557644021.72,784962419258,4955,"EUR"
"13479","RU",2019,2e+07,1281585734248.35,4261557644021.72,732622392827,1237,"EUR"
"13480","RU",2019,5e+07,1281585734248.35,4261557644021.72,729321681310,1144,"EUR"
"13481","RU",2019,1e+08,1281585734248.35,4261557644021.72,719422998685,1019,"EUR"
"13482","RU",2019,2e+08,1281585734248.35,4261557644021.72,682697842894,772,"EUR"
"13483","RU",2019,5e+08,1281585734248.35,4261557644021.72,550639438898,332,"EUR"
"13484","RU",2019,1e+09,1281585734248.35,4261557644021.72,364903358012,86,"EUR"
"13485","RU",2019,2e+09,1281585734248.35,4261557644021.72,308180314600,44,"EUR"
"13486","RU",2019,5e+09,1281585734248.35,4261557644021.72,232698469430,20,"EUR"
"13487","RU",2019,1e+10,1281585734248.35,4261557644021.72,169722492099,11,"EUR"
"13488","RU",2019,2e+10,1281585734248.35,4261557644021.72,21438630581,1,"EUR"
"13489","RU",2019,5e+10,1281585734248.35,4261557644021.72,0,0,"EUR"
"13490","RU",2019,1e+11,1281585734248.35,4261557644021.72,0,0,"EUR"
"13491","RU",2020,1e+05,1110358071409.97,4001427789760.01,2561120409923,6654734,"EUR"
"13492","RU",2020,2e+05,1110358071409.97,4001427789760.01,1979333009263,2418521,"EUR"
"13493","RU",2020,5e+05,1110358071409.97,4001427789760.01,1437374073633,602708,"EUR"
"13494","RU",2020,1e+06,1110358071409.97,4001427789760.01,1168073735683,203124,"EUR"
"13495","RU",2020,2e+06,1110358071409.97,4001427789760.01,990547172602,70965,"EUR"
"13496","RU",2020,5e+06,1110358071409.97,4001427789760.01,832491232595,17632,"EUR"
"13497","RU",2020,1e+07,1110358071409.97,4001427789760.01,755909958499,6510,"EUR"
"13498","RU",2020,2e+07,1110358071409.97,4001427789760.01,691649652277,1864,"EUR"
"13499","RU",2020,5e+07,1110358071409.97,4001427789760.01,674057215531,1170,"EUR"
"13500","RU",2020,1e+08,1110358071409.97,4001427789760.01,663592625985,1025,"EUR"
"13501","RU",2020,2e+08,1110358071409.97,4001427789760.01,623570825443,758,"EUR"
"13502","RU",2020,5e+08,1110358071409.97,4001427789760.01,495043161961,324,"EUR"
"13503","RU",2020,1e+09,1110358071409.97,4001427789760.01,320697994708,81,"EUR"
"13504","RU",2020,2e+09,1110358071409.97,4001427789760.01,267554756164,42,"EUR"
"13505","RU",2020,5e+09,1110358071409.97,4001427789760.01,203029934406,20,"EUR"
"13506","RU",2020,1e+10,1110358071409.97,4001427789760.01,122745997429,9,"EUR"
"13507","RU",2020,2e+10,1110358071409.97,4001427789760.01,0,0,"EUR"
"13508","RU",2020,5e+10,1110358071409.97,4001427789760.01,0,0,"EUR"
"13509","RU",2020,1e+11,1110358071409.97,4001427789760.01,0,0,"EUR"
"13510","RU",2021,1e+05,1322639061026.87,4451811905622.19,2945968107739,7365546,"EUR"
"13511","RU",2021,2e+05,1322639061026.87,4451811905622.19,2306483347611,2724876,"EUR"
"13512","RU",2021,5e+05,1322639061026.87,4451811905622.19,1700305880607,687232,"EUR"
"13513","RU",2021,1e+06,1322639061026.87,4451811905622.19,1390721851054,227775,"EUR"
"13514","RU",2021,2e+06,1322639061026.87,4451811905622.19,1189848676140,79011,"EUR"
"13515","RU",2021,5e+06,1322639061026.87,4451811905622.19,1015390792335,20090,"EUR"
"13516","RU",2021,1e+07,1322639061026.87,4451811905622.19,927838394751,7216,"EUR"
"13517","RU",2021,2e+07,1322639061026.87,4451811905622.19,861559107144,2329,"EUR"
"13518","RU",2021,5e+07,1322639061026.87,4451811905622.19,831483185571,1053,"EUR"
"13519","RU",2021,1e+08,1322639061026.87,4451811905622.19,824751748851,963,"EUR"
"13520","RU",2021,2e+08,1322639061026.87,4451811905622.19,798646177681,788,"EUR"
"13521","RU",2021,5e+08,1322639061026.87,4451811905622.19,634321949757,304,"EUR"
"13522","RU",2021,1e+09,1322639061026.87,4451811905622.19,485905488646,107,"EUR"
"13523","RU",2021,2e+09,1322639061026.87,4451811905622.19,423169822633,60,"EUR"
"13524","RU",2021,5e+09,1322639061026.87,4451811905622.19,333716541445,28,"EUR"
"13525","RU",2021,1e+10,1322639061026.87,4451811905622.19,225239641857,13,"EUR"
"13526","RU",2021,2e+10,1322639061026.87,4451811905622.19,111689777362,5,"EUR"
"13527","RU",2021,5e+10,1322639061026.87,4451811905622.19,0,0,"EUR"
"13528","RU",2021,1e+11,1322639061026.87,4451811905622.19,0,0,"EUR"
"13529","RU",2022,1e+05,1813067969039.28,6348314972692.66,4455159044596,12446623,"EUR"
"13530","RU",2022,2e+05,1813067969039.28,6348314972692.66,3429426807046,5044287,"EUR"
"13531","RU",2022,5e+05,1813067969039.28,6348314972692.66,2338464390586,1337377,"EUR"
"13532","RU",2022,1e+06,1813067969039.28,6348314972692.66,1725391064607,437991,"EUR"
"13533","RU",2022,2e+06,1813067969039.28,6348314972692.66,1331439604307,147453,"EUR"
"13534","RU",2022,5e+06,1813067969039.28,6348314972692.66,1005008993761,37498,"EUR"
"13535","RU",2022,1e+07,1813067969039.28,6348314972692.66,843682135111,13624,"EUR"
"13536","RU",2022,2e+07,1813067969039.28,6348314972692.66,722034474961,4770,"EUR"
"13537","RU",2022,5e+07,1813067969039.28,6348314972692.66,626515081741,1300,"EUR"
"13538","RU",2022,1e+08,1813067969039.28,6348314972692.66,611059726195,1081,"EUR"
"13539","RU",2022,2e+08,1813067969039.28,6348314972692.66,574727844913,838,"EUR"
"13540","RU",2022,5e+08,1813067969039.28,6348314972692.66,421744445870,347,"EUR"
"13541","RU",2022,1e+09,1813067969039.28,6348314972692.66,228479477513,62,"EUR"
"13542","RU",2022,2e+09,1813067969039.28,6348314972692.66,175870321012,24,"EUR"
"13543","RU",2022,5e+09,1813067969039.28,6348314972692.66,140639279384,14,"EUR"
"13544","RU",2022,1e+10,1813067969039.28,6348314972692.66,91923580313,7,"EUR"
"13545","RU",2022,2e+10,1813067969039.28,6348314972692.66,0,0,"EUR"
"13546","RU",2022,5e+10,1813067969039.28,6348314972692.66,0,0,"EUR"
"13547","RU",2022,1e+11,1813067969039.28,6348314972692.66,0,0,"EUR"
"13548","RU",2023,1e+05,1484811895786.35,5048175312252.39,3309293196458,8846755,"EUR"
"13549","RU",2023,2e+05,1484811895786.35,5048175312252.39,2559520208473,3398602,"EUR"
"13550","RU",2023,5e+05,1484811895786.35,5048175312252.39,1811326629148,862289,"EUR"
"13551","RU",2023,1e+06,1484811895786.35,5048175312252.39,1419921456739,282290,"EUR"
"13552","RU",2023,2e+06,1484811895786.35,5048175312252.39,1167169825888,96259,"EUR"
"13553","RU",2023,5e+06,1484811895786.35,5048175312252.39,954600407978,24802,"EUR"
"13554","RU",2023,1e+07,1484811895786.35,5048175312252.39,848198166985,9054,"EUR"
"13555","RU",2023,2e+07,1484811895786.35,5048175312252.39,765443160604,2963,"EUR"
"13556","RU",2023,5e+07,1484811895786.35,5048175312252.39,718076928500,1081,"EUR"
"13557","RU",2023,1e+08,1484811895786.35,5048175312252.39,711310178138,991,"EUR"
"13558","RU",2023,2e+08,1484811895786.35,5048175312252.39,686472556084,825,"EUR"
"13559","RU",2023,5e+08,1484811895786.35,5048175312252.39,521824394878,347,"EUR"
"13560","RU",2023,1e+09,1484811895786.35,5048175312252.39,317869355858,75,"EUR"
"13561","RU",2023,2e+09,1484811895786.35,5048175312252.39,272891300029,42,"EUR"
"13562","RU",2023,5e+09,1484811895786.35,5048175312252.39,201439398712,17,"EUR"
"13563","RU",2023,1e+10,1484811895786.35,5048175312252.39,116613167149,6,"EUR"
"13564","RU",2023,2e+10,1484811895786.35,5048175312252.39,41955090773,2,"EUR"
"13565","RU",2023,5e+10,1484811895786.35,5048175312252.39,0,0,"EUR"
"13566","RU",2023,1e+11,1484811895786.35,5048175312252.39,0,0,"EUR"
"13567","SA",2010,1e+05,373167166013.413,1566283709034.67,1334496810025,2738864,"EUR"
"13568","SA",2010,2e+05,373167166013.413,1566283709034.67,1148841576789,1424422,"EUR"
"13569","SA",2010,5e+05,373167166013.413,1566283709034.67,850150314607,446089,"EUR"
"13570","SA",2010,1e+06,373167166013.413,1566283709034.67,672227795004,180363,"EUR"
"13571","SA",2010,2e+06,373167166013.413,1566283709034.67,520464494121,68799,"EUR"
"13572","SA",2010,5e+06,373167166013.413,1566283709034.67,376233779770,20861,"EUR"
"13573","SA",2010,1e+07,373167166013.413,1566283709034.67,292744168573,8672,"EUR"
"13574","SA",2010,2e+07,373167166013.413,1566283709034.67,214393145493,2976,"EUR"
"13575","SA",2010,5e+07,373167166013.413,1566283709034.67,147418154623,742,"EUR"
"13576","SA",2010,1e+08,373167166013.413,1566283709034.67,109280264641,181,"EUR"
"13577","SA",2010,2e+08,373167166013.413,1566283709034.67,102354345274,131,"EUR"
"13578","SA",2010,5e+08,373167166013.413,1566283709034.67,74780749105,52,"EUR"
"13579","SA",2010,1e+09,373167166013.413,1566283709034.67,44805954517,10,"EUR"
"13580","SA",2010,2e+09,373167166013.413,1566283709034.67,37112002731,5,"EUR"
"13581","SA",2010,5e+09,373167166013.413,1566283709034.67,27834002048,3,"EUR"
"13582","SA",2010,1e+10,373167166013.413,1566283709034.67,14633594573,1,"EUR"
"13583","SA",2010,2e+10,373167166013.413,1566283709034.67,0,0,"EUR"
"13584","SA",2010,5e+10,373167166013.413,1566283709034.67,0,0,"EUR"
"13585","SA",2010,1e+11,373167166013.413,1566283709034.67,0,0,"EUR"
"13586","SA",2011,1e+05,460513909837.561,1972177594506.26,1704005778177,3356182,"EUR"
"13587","SA",2011,2e+05,460513909837.561,1972177594506.26,1485037419499,1804553,"EUR"
"13588","SA",2011,5e+05,460513909837.561,1972177594506.26,1112752059611,597517,"EUR"
"13589","SA",2011,1e+06,460513909837.561,1972177594506.26,857801456817,224770,"EUR"
"13590","SA",2011,2e+06,460513909837.561,1972177594506.26,670036899951,91287,"EUR"
"13591","SA",2011,5e+06,460513909837.561,1972177594506.26,482261995459,28352,"EUR"
"13592","SA",2011,1e+07,460513909837.561,1972177594506.26,365717899429,11237,"EUR"
"13593","SA",2011,2e+07,460513909837.561,1972177594506.26,268530691167,4242,"EUR"
"13594","SA",2011,5e+07,460513909837.561,1972177594506.26,175357637651,1051,"EUR"
"13595","SA",2011,1e+08,460513909837.561,1972177594506.26,122400312787,272,"EUR"
"13596","SA",2011,2e+08,460513909837.561,1972177594506.26,105885892024,137,"EUR"
"13597","SA",2011,5e+08,460513909837.561,1972177594506.26,82086491667,69,"EUR"
"13598","SA",2011,1e+09,460513909837.561,1972177594506.26,39369081139,8,"EUR"
"13599","SA",2011,2e+09,460513909837.561,1972177594506.26,33478087246,4,"EUR"
"13600","SA",2011,5e+09,460513909837.561,1972177594506.26,33478087246,4,"EUR"
"13601","SA",2011,1e+10,460513909837.561,1972177594506.26,14080912232,1,"EUR"
"13602","SA",2011,2e+10,460513909837.561,1972177594506.26,0,0,"EUR"
"13603","SA",2011,5e+10,460513909837.561,1972177594506.26,0,0,"EUR"
"13604","SA",2011,1e+11,460513909837.561,1972177594506.26,0,0,"EUR"
"13605","SA",2012,1e+05,546029488654.82,2230326644245.37,1939385261815,3756568,"EUR"
"13606","SA",2012,2e+05,546029488654.82,2230326644245.37,1699036958919,2048887,"EUR"
"13607","SA",2012,5e+05,546029488654.82,2230326644245.37,1279719309660,691555,"EUR"
"13608","SA",2012,1e+06,546029488654.82,2230326644245.37,986774451739,263128,"EUR"
"13609","SA",2012,2e+06,546029488654.82,2230326644245.37,767493691201,105754,"EUR"
"13610","SA",2012,5e+06,546029488654.82,2230326644245.37,549973687665,32602,"EUR"
"13611","SA",2012,1e+07,546029488654.82,2230326644245.37,414655323205,12820,"EUR"
"13612","SA",2012,2e+07,546029488654.82,2230326644245.37,305511027997,4974,"EUR"
"13613","SA",2012,5e+07,546029488654.82,2230326644245.37,197352039639,1244,"EUR"
"13614","SA",2012,1e+08,546029488654.82,2230326644245.37,134325801629,319,"EUR"
"13615","SA",2012,2e+08,546029488654.82,2230326644245.37,112019497691,143,"EUR"
"13616","SA",2012,5e+08,546029488654.82,2230326644245.37,89754638485,78,"EUR"
"13617","SA",2012,1e+09,546029488654.82,2230326644245.37,39695244849,8,"EUR"
"13618","SA",2012,2e+09,546029488654.82,2230326644245.37,33779875028,4,"EUR"
"13619","SA",2012,5e+09,546029488654.82,2230326644245.37,29187680036,3,"EUR"
"13620","SA",2012,1e+10,546029488654.82,2230326644245.37,14010086417,1,"EUR"
"13621","SA",2012,2e+10,546029488654.82,2230326644245.37,0,0,"EUR"
"13622","SA",2012,5e+10,546029488654.82,2230326644245.37,0,0,"EUR"
"13623","SA",2012,1e+11,546029488654.82,2230326644245.37,0,0,"EUR"
"13624","SA",2013,1e+05,531539316500.859,2135282656766.56,1837792866756,3653792,"EUR"
"13625","SA",2013,2e+05,531539316500.859,2135282656766.56,1597250320657,1952373,"EUR"
"13626","SA",2013,5e+05,531539316500.859,2135282656766.56,1191497636669,637189,"EUR"
"13627","SA",2013,1e+06,531539316500.859,2135282656766.56,923935490741,244609,"EUR"
"13628","SA",2013,2e+06,531539316500.859,2135282656766.56,718984193933,97825,"EUR"
"13629","SA",2013,5e+06,531539316500.859,2135282656766.56,516790466501,30167,"EUR"
"13630","SA",2013,1e+07,531539316500.859,2135282656766.56,393277807509,12038,"EUR"
"13631","SA",2013,2e+07,531539316500.859,2135282656766.56,288042302933,4465,"EUR"
"13632","SA",2013,5e+07,531539316500.859,2135282656766.56,189658878779,1111,"EUR"
"13633","SA",2013,1e+08,531539316500.859,2135282656766.56,133965054882,288,"EUR"
"13634","SA",2013,2e+08,531539316500.859,2135282656766.56,117701896539,155,"EUR"
"13635","SA",2013,5e+08,531539316500.859,2135282656766.56,90398101721,77,"EUR"
"13636","SA",2013,1e+09,531539316500.859,2135282656766.56,41826101700,8,"EUR"
"13637","SA",2013,2e+09,531539316500.859,2135282656766.56,35011948318,4,"EUR"
"13638","SA",2013,5e+09,531539316500.859,2135282656766.56,30494277567,3,"EUR"
"13639","SA",2013,1e+10,531539316500.859,2135282656766.56,25223661691,2,"EUR"
"13640","SA",2013,2e+10,531539316500.859,2135282656766.56,0,0,"EUR"
"13641","SA",2013,5e+10,531539316500.859,2135282656766.56,0,0,"EUR"
"13642","SA",2013,1e+11,531539316500.859,2135282656766.56,0,0,"EUR"
"13643","SA",2014,1e+05,539476493657.208,2136154858816.94,1832622117726,3689772,"EUR"
"13644","SA",2014,2e+05,539476493657.208,2136154858816.94,1586869470586,1950947,"EUR"
"13645","SA",2014,5e+05,539476493657.208,2136154858816.94,1181220866458,629971,"EUR"
"13646","SA",2014,1e+06,539476493657.208,2136154858816.94,922198208212,246106,"EUR"
"13647","SA",2014,2e+06,539476493657.208,2136154858816.94,715415201226,96417,"EUR"
"13648","SA",2014,5e+06,539476493657.208,2136154858816.94,513793694440,29273,"EUR"
"13649","SA",2014,1e+07,539476493657.208,2136154858816.94,395467963513,11970,"EUR"
"13650","SA",2014,2e+07,539476493657.208,2136154858816.94,289674012946,4327,"EUR"
"13651","SA",2014,5e+07,539476493657.208,2136154858816.94,194011304416,1082,"EUR"
"13652","SA",2014,1e+08,539476493657.208,2136154858816.94,139786800940,281,"EUR"
"13653","SA",2014,2e+08,539476493657.208,2136154858816.94,125980193610,171,"EUR"
"13654","SA",2014,5e+08,539476493657.208,2136154858816.94,96173232386,87,"EUR"
"13655","SA",2014,1e+09,539476493657.208,2136154858816.94,36883682966,7,"EUR"
"13656","SA",2014,2e+09,539476493657.208,2136154858816.94,31840403867,4,"EUR"
"13657","SA",2014,5e+09,539476493657.208,2136154858816.94,26872397590,2,"EUR"
"13658","SA",2014,1e+10,539476493657.208,2136154858816.94,26872397590,2,"EUR"
"13659","SA",2014,2e+10,539476493657.208,2136154858816.94,0,0,"EUR"
"13660","SA",2014,5e+10,539476493657.208,2136154858816.94,0,0,"EUR"
"13661","SA",2014,1e+11,539476493657.208,2136154858816.94,0,0,"EUR"
"13662","SA",2015,1e+05,543267293788.646,2189700539469.68,1877870746725,3789805,"EUR"
"13663","SA",2015,2e+05,543267293788.646,2189700539469.68,1624594287057,1996051,"EUR"
"13664","SA",2015,5e+05,543267293788.646,2189700539469.68,1209024116713,640782,"EUR"
"13665","SA",2015,1e+06,543267293788.646,2189700539469.68,947968997561,252804,"EUR"
"13666","SA",2015,2e+06,543267293788.646,2189700539469.68,735903651341,98624,"EUR"
"13667","SA",2015,5e+06,543267293788.646,2189700539469.68,528742243201,29764,"EUR"
"13668","SA",2015,1e+07,543267293788.646,2189700539469.68,408995470121,12307,"EUR"
"13669","SA",2015,2e+07,543267293788.646,2189700539469.68,299567425476,4399,"EUR"
"13670","SA",2015,5e+07,543267293788.646,2189700539469.68,201780903731,1097,"EUR"
"13671","SA",2015,1e+08,543267293788.646,2189700539469.68,146386919519,278,"EUR"
"13672","SA",2015,2e+08,543267293788.646,2189700539469.68,133327259405,176,"EUR"
"13673","SA",2015,5e+08,543267293788.646,2189700539469.68,101247280141,84,"EUR"
"13674","SA",2015,1e+09,543267293788.646,2189700539469.68,46777285069,10,"EUR"
"13675","SA",2015,2e+09,543267293788.646,2189700539469.68,39476783931,5,"EUR"
"13676","SA",2015,5e+09,543267293788.646,2189700539469.68,30103300988,2,"EUR"
"13677","SA",2015,1e+10,543267293788.646,2189700539469.68,20369299471,1,"EUR"
"13678","SA",2015,2e+10,543267293788.646,2189700539469.68,20369299471,1,"EUR"
"13679","SA",2015,5e+10,543267293788.646,2189700539469.68,0,0,"EUR"
"13680","SA",2015,1e+11,543267293788.646,2189700539469.68,0,0,"EUR"
"13681","SA",2016,1e+05,546692146007.765,2211107647827.85,1890702696146,3850775,"EUR"
"13682","SA",2016,2e+05,546692146007.765,2211107647827.85,1631704664870,2015541,"EUR"
"13683","SA",2016,5e+05,546692146007.765,2211107647827.85,1210763201174,641104,"EUR"
"13684","SA",2016,1e+06,546692146007.765,2211107647827.85,951634484626,255218,"EUR"
"13685","SA",2016,2e+06,546692146007.765,2211107647827.85,737297981210,98698,"EUR"
"13686","SA",2016,5e+06,546692146007.765,2211107647827.85,527745130478,29304,"EUR"
"13687","SA",2016,1e+07,546692146007.765,2211107647827.85,410669343018,12346,"EUR"
